day_of_week,hour_bucket,city,platform,rainfall,aqi,earnings
1,1,3,0,47.421994716390095,449.0399327390544,133.1811292463859
2,1,0,2,67.57098858039411,150.34368413324185,63.22443373976965
1,2,2,0,93.22925758731671,186.82037133611342,129.69842896442265
4,3,3,0,22.933657190507272,243.56783883819082,211.4446097047953
3,0,2,1,18.951820457545708,56.740886362265776,196.74138002145284
5,3,3,2,24.551739048845967,159.8630534127496,280.60815676366866
5,2,4,0,13.401832216412268,181.92469132891182,334.0333463827907
0,1,0,1,65.28283982220019,245.12903839074463,90.11583267525685
2,0,4,1,49.625997804183875,326.59098461730673,181.29168828183074
0,0,2,1,38.49137719139506,96.56565199419788,263.4988349951797
6,2,3,1,39.35144201304498,258.6716805937756,364.38875659492606
3,3,4,0,58.41946353345618,335.2225041247742,191.55384169527858
0,2,4,2,56.437846088876306,496.87867252281234,196.26251410697296
5,2,1,1,51.58021016654792,497.2111370155382,337.8051697361978
1,0,3,1,62.905759855963375,284.028158833076,78.92638662075667
3,1,0,0,94.47301283260302,192.44785976493074,106.8378460088452
3,3,1,2,50.747435466340754,466.886245362664,107.42368980942939
1,1,1,2,48.28751219726897,332.0616336104629,215.6439609110559
0,2,3,0,90.96769219050846,182.31338216979697,180.14643721855776
3,1,3,2,56.31117544033528,370.0071533509562,99.19244965389723
6,3,0,2,0.8679158337660864,54.31145679451558,276.0625301661753
5,1,3,1,66.91974493788007,271.7844525072216,124.72567058982406
0,3,2,0,85.62601687666084,218.91882417817325,75.48249354875216
1,2,3,1,90.16501768797185,81.70022218071227,211.6993259505719
3,2,1,0,82.55523794176862,82.36991816661461,130.9516507290242
0,3,2,0,30.46118146566501,400.9645924411079,125.79114224024964
3,3,0,0,22.27581135471066,430.802745401935,131.38946078344065
4,2,4,2,25.782569593593973,360.43323293583563,245.67205962582523
4,2,2,0,34.26626636911369,347.6043822521634,285.75129886435866
0,0,0,2,63.88078682643784,444.2773544066542,50.0
4,3,0,1,5.572522087331633,463.25374728515175,83.47816675993428
5,3,1,0,55.09622214187242,482.0481676258529,235.41285071743806
6,3,0,1,97.53168171549443,367.86209397692693,85.33763030237473
1,3,0,0,40.41361111136923,485.3973612809036,148.849191025107
4,0,1,0,7.261085259608013,159.522475667274,169.45978272306627
1,0,0,0,97.5179136254691,156.56806153455005,116.36546466920814
6,2,0,0,32.96464967477248,82.63197335190313,395.6467196839328
0,2,3,2,66.6376524192404,352.05263503550157,83.4437184644261
3,2,2,0,0.9993774858570781,402.12753617721165,203.13647223772182
2,2,3,1,63.78728330734764,359.04167018710916,96.43056425650147
1,2,1,0,45.13898988339974,302.3275541867106,280.6382071623567
0,3,1,2,73.69220622829525,376.9866627232314,50.0
4,3,0,2,30.960164813298352,76.32111999855611,174.67633208939867
3,1,2,0,39.77792173136477,173.2862058690213,187.9325940120208
6,1,2,0,33.59666440469845,198.1589150860838,245.3245723718496
6,0,2,1,61.5265367970973,123.9532705527205,216.80356968473555
2,0,0,2,97.43585996158886,171.99272438594735,121.06653755929798
6,2,4,2,3.4934808918159366,242.26322062833347,396.8934058153797
1,3,0,0,3.364382254376208,79.35469757036907,230.74089212318694
6,2,4,2,58.39433939937641,222.54588675574206,379.1861568729834
0,1,1,1,77.56249080938343,135.62379150516023,50.0
1,0,3,0,98.90739763678472,376.5043387988905,50.0
4,3,3,0,70.83889681093689,283.45886937326657,74.32826237442876
0,2,1,2,16.090528396350035,278.68319747909163,294.36317330134085
4,0,2,1,60.52172840290415,464.8096530559998,50.0
5,2,0,2,72.26503346615553,89.06205817158585,261.8403099272259
5,0,1,0,21.323486544553084,90.73395407714595,270.6360589737614
6,0,0,2,2.819031549653628,233.72758095043866,330.1721809636048
3,2,1,1,11.088060859848504,357.16175246408665,240.14625800354463
2,1,2,2,57.03921340567629,253.9256415356299,222.57810571718676
4,0,0,0,14.428065068874918,124.65726993531024,182.02837459123538
0,0,1,1,26.573807816567918,76.62024299177568,213.00316987311228
1,1,1,0,1.0722802894385097,187.30046285528414,209.0550797148308
6,1,4,1,39.03943730694043,55.07125078522923,279.51716688531815
6,0,2,1,18.087403822141155,133.3159437827532,213.73739831477315
1,3,3,1,57.617178654057675,317.6237731582063,163.314876039318
0,2,0,1,75.15073605709098,406.11329332482154,101.60079593577026
3,1,3,0,48.77587626277283,332.997331355459,202.34276982131732
2,3,4,2,58.17858351234923,103.40627686582258,267.22517822919355
3,2,1,1,54.84864460959151,90.74696463120561,286.4746380494335
4,0,1,1,20.753013541280218,143.74978586984122,195.56190201188664
1,2,1,0,61.08185860943991,405.139890559363,120.9099329188736
3,3,2,2,25.69836624874825,480.5456977466826,140.68012970203407
0,0,2,0,18.9588931097717,413.0827705124444,92.54751021442948
0,3,2,2,32.32283927779175,179.38408938445744,163.71473477549756
0,3,2,0,79.96788032748141,104.11329806895955,86.40700799877527
6,1,2,1,80.45418010122957,367.88473978260276,119.04534090439668
1,3,1,0,49.95590101547896,482.18638420687364,125.21496535254103
4,3,3,0,53.085631739973394,485.99291240717224,118.26569041093822
6,3,0,2,90.56796353769808,231.93709612819546,137.83069946218683
4,0,4,0,54.87466654634174,121.4049403372801,177.64348148817186
1,1,2,0,33.22091739787588,205.4682460694921,227.35168656954386
5,3,3,1,55.74987596799475,137.04331625598044,276.8049764967791
3,1,4,0,21.18665397323024,165.1980292369597,213.68498381040658
4,1,1,2,87.49499914902802,300.952357116155,59.709027330921835
4,1,1,2,32.32512358984363,449.4149204467889,107.25818380847836
3,2,0,2,55.61700680497535,337.60180777541143,280.08429194123954
0,0,3,1,16.89542018585367,388.1184194111048,123.8429665307696
4,0,4,1,84.45711476685672,51.9667901537055,55.49415499355126
4,0,2,1,42.89449978103297,99.32531359940475,200.92039017546293
4,3,2,1,1.4367359183389605,431.5831660801399,138.17322323015324
3,2,4,1,9.432409665177222,287.8951244795853,313.0783897169801
4,1,4,2,24.306319151251188,307.4446967226157,220.02149309421705
5,1,0,1,36.105969827819514,58.74470258382405,323.29850597345853
4,0,4,2,21.26920607701298,117.39565730355646,206.37965245159668
3,2,4,1,86.17697101703938,101.65918606997377,188.0539005334788
2,1,1,1,59.63735306674091,462.9623690277608,149.94264574493366
2,2,2,1,91.40676944709874,420.873142510412,108.26294867510137
4,1,0,0,96.2552780661325,154.08575912641766,50.0
4,1,0,1,88.06235159750223,377.9426562495726,50.0
4,0,1,0,72.02454007749819,346.7839796014797,52.04026624149381
1,1,0,0,26.079138552445492,460.5694761788232,119.80188268549905
3,3,1,0,74.81937264351613,458.4408196947486,50.0
4,1,2,1,98.13877367848546,437.68765863411727,50.0
3,3,0,0,13.89230123709737,301.70642564429,183.07504241228065
0,2,4,1,5.2774582599281805,383.38818348279807,229.63749771072466
5,2,1,1,73.81462844673898,361.9444000918138,157.8630499464507
2,0,1,0,41.43186502523467,170.0697950325768,214.0329612295081
0,0,1,1,49.44633265011894,260.10759732220004,187.50742092405625
3,0,1,2,36.667397145419976,392.8719988221775,102.23537725933328
6,3,0,0,88.31834903527329,99.10068988350989,130.41856988969005
2,2,3,0,10.091598355441944,487.27253257972313,232.67679933798064
1,2,3,2,60.245326316359495,432.7819901661259,83.20362623266801
2,0,1,0,87.58740586004453,279.5472232941047,151.0386217537294
4,0,0,1,50.46418833662284,313.296883620428,194.3302626899307
6,0,2,1,48.87824176847179,437.02244586329766,214.2552547068226
5,3,1,2,67.51624290976669,302.2691318185005,183.7117483055801
3,3,4,1,25.74653325319257,248.12562687835336,180.83538095533058
6,0,2,2,22.00993876755509,185.14002061515322,268.8591361200433
4,0,2,1,61.74363798900691,323.36681785205496,76.03625374657507
6,1,4,1,1.9210533073514835,343.39781329860756,235.58002663909926
2,0,2,2,60.9620283798881,261.6783587797876,134.7602439689183
0,0,0,1,56.25810537646628,109.96542762485524,147.5353628156376
5,2,3,1,64.84833418701278,312.663462261537,271.8823258390575
0,3,1,1,55.40170191076188,344.8646738775948,163.637621146713
1,2,0,1,77.23196933737526,480.38882997997763,112.075583297327
0,0,1,1,92.4407120716988,385.44362013468896,50.0
3,0,4,0,91.53267369320932,89.49266351549866,90.12970393081892
3,2,3,2,91.22484700064406,77.63784873971906,192.49661284887142
6,3,2,0,75.86875546482742,349.4261622947661,139.96050172800656
0,0,0,2,0.6819945002552785,332.5423014212474,189.3864878183703
1,3,2,0,73.40759156936286,97.42706327788848,72.47637178368105
1,0,2,1,88.048718264694,157.9433265662232,76.01954660840313
5,3,1,2,23.72584876346904,273.7088615678957,280.94105248299127
1,1,1,0,37.426338164841155,447.85147338494,121.9061386547045
5,3,1,2,96.87374888947464,388.2036342996092,66.52143956192575
4,0,2,1,98.64565718204278,457.62813146403687,50.0
3,3,0,0,47.72398748089313,322.0811474910142,218.70251475803474
3,0,0,0,46.6256054243495,399.0041773103663,178.1839064871037
4,3,3,1,1.2936892275355993,131.0616622094928,164.26720513401216
3,0,4,0,17.77126783855072,499.1716189925923,98.8151337953379
3,3,3,0,19.942885830395674,486.9832992196198,148.87840724134898
0,1,4,1,5.388684842716396,491.9406428859296,121.26117110991692
2,1,4,0,85.9762994589343,392.58859944019207,50.0
4,2,3,1,39.34667187402792,430.5763548104549,174.97715542697486
4,3,4,2,88.11586669543453,131.6327648009857,87.36807386980699
3,2,4,0,68.02361962831111,322.5151731073056,183.7660661397165
4,0,0,0,78.61429818692648,155.58794974087752,92.09787508012039
2,0,2,0,96.95903364546007,296.2979340544173,78.3612999882538
3,2,4,2,65.75548758333389,153.41918923627009,156.4317815662661
4,2,0,0,29.174516824116758,248.4389248008839,253.05315242892667
2,2,3,0,4.833213978899109,301.77888504679765,277.46929825828425
1,2,0,0,83.9522055722212,400.98358621925126,118.58970075289443
0,0,4,2,95.52866138494954,226.41217523553968,50.0
6,3,1,1,69.15583668255432,138.30442079856985,171.82335791112575
3,1,3,1,36.56561746118562,320.09099363157253,217.49777782899588
4,0,4,0,74.75168967475064,413.59003210136297,50.0
0,1,0,2,52.8492889689118,239.65522086955121,222.39404881658342
3,0,3,0,52.850129111850265,441.7152517897798,90.07558967282927
1,1,0,2,76.68303420073934,224.125632466386,50.0
4,1,1,1,58.77182834004182,330.0926684313458,196.58809706096787
2,2,4,2,83.02963112692477,392.5637386669549,135.69711161363597
4,1,1,2,14.741376648442738,148.99347281215,157.72220760213077
3,3,3,2,33.27115819323739,64.2053733844466,237.65678739903746
5,1,3,1,0.2670993367663299,407.92024009866185,259.0596230115375
4,3,1,0,29.598321371620806,194.78143234083302,262.9138163711908
0,3,3,0,87.6017669650776,73.16405783021145,89.07840577838762
1,2,2,2,97.4990465268697,361.89997679617574,50.0
0,3,4,0,79.33372219279558,366.74110802282735,50.0
2,3,4,0,10.400067583046068,175.3623712846179,204.45743994447213
3,1,4,2,61.2924850522739,186.5009220777442,77.53926048187253
0,3,3,2,64.13409614899965,175.17826394389567,95.35925511070191
0,0,1,1,42.682840761432075,214.24034321093606,159.3027436358212
0,3,2,1,69.86046783114386,391.18239962157514,50.0
2,1,4,0,79.03682248650875,483.0711472521676,50.0
3,0,2,2,92.24765337809797,332.2744882684314,73.92670477449992
4,0,2,2,86.30739985905736,131.22820392997872,50.0
2,0,1,2,59.42683060300878,210.9624631488528,184.04405929931312
3,1,3,2,0.12345246028885315,429.22474701942167,131.50099408646162
3,0,1,2,44.57486230680722,362.9797144062237,80.39075771615313
0,3,2,0,93.02998154332998,308.2467158443659,113.61248695043759
6,0,2,2,39.040013178574576,70.95626143809676,247.70404906704658
0,3,4,1,15.097568151388074,412.85793911244514,120.91896921671162
6,2,0,0,29.18519659165897,71.99970327733335,378.83258765270074
0,3,2,0,88.59023776825637,50.13818376518997,107.82289307574814
2,2,4,0,22.652864522699932,272.841353982966,255.95743741289877
5,0,1,0,34.69133203708973,360.6302884701125,246.87420486202515
3,0,3,1,55.03832353083729,329.15248882789973,221.42752537696703
4,2,0,1,58.23316222340089,127.00508989125497,357.49226437195733
1,1,1,1,69.92389944355561,493.46678775722074,50.0
6,1,4,2,88.96090273156472,334.89839362947794,137.15633329708447
0,0,1,0,3.958372952589795,365.6521120930788,85.0023376040653
2,2,3,2,19.110643809347895,239.24686960402326,356.26558334448066
6,1,3,0,29.19760086655644,464.2762540776567,194.08676036187813
6,0,2,2,88.79838539831117,396.1590706289553,102.74197118521904
6,3,3,2,83.85371897975979,131.59286423694607,124.32750224606541
6,1,2,1,89.99501467236601,89.19241290295474,221.69012033295667
0,3,2,1,94.28771471534901,253.6699797219701,97.0310582170576
4,2,3,2,33.225431818938404,64.23235280809246,300.00240689357986
3,3,0,0,56.54427335151183,408.74295726771464,136.20721632252622
0,3,0,2,76.16519889681673,308.64931055252185,77.81951740387146
6,2,2,1,27.92075389642684,295.75667856602047,341.4238214448298
3,3,3,1,84.73157411908994,263.31421206601414,62.58936377213308
0,1,0,1,95.15042120351598,172.2604418001008,71.24170094177114
1,0,2,2,97.43136870052852,106.90942017311062,109.46073682696542
3,3,1,2,89.08649570357761,84.21532848888552,61.481027907258635
5,3,2,2,58.59372296875067,144.55295880456137,300.9572644258606
0,1,3,1,42.71439251099783,314.14346735305526,133.48148869239296
6,3,3,0,71.82420262721205,173.69829122332976,138.07495300906987
6,2,4,2,64.34645441264838,464.6836365518395,200.2712255552544
1,0,2,1,6.232550238407731,220.4317162671975,148.76218914562133
4,1,2,1,33.78921445934604,451.5259486354168,136.28387551650337
5,3,0,0,62.405844277734865,251.10237202545926,229.7856717659085
0,2,0,1,51.17949167011911,237.52547651120034,289.17569552465096
0,1,3,2,87.79236122333273,403.77924721591165,50.0
2,0,1,1,81.05931608770096,108.00727424673684,67.49854231315558
0,1,2,2,52.22136796277246,343.9110977517088,206.63914681929668
4,1,4,1,91.82405022855536,461.6316769588359,50.0
0,1,0,1,77.31660158572568,258.1356341347656,79.57156817561427
0,0,0,1,8.152473092858624,154.65584348299905,200.02461885029095
4,2,1,1,94.49527518223377,109.23827714521697,196.80811431355755
5,2,1,2,21.007495679007803,127.80986134573499,399.9282561277138
2,3,4,1,12.630800031232358,217.23521565773655,206.67163442404092
0,2,0,1,60.149295297494135,398.8980414290416,164.48665267684015
6,0,4,0,16.50373305200834,498.82212222141624,177.8899494559175
2,1,3,0,57.241437797299724,269.000877653978,174.94831324481956
6,0,3,0,52.19158706823186,140.85596902997264,327.60005143617974
2,2,4,1,40.92275940840977,119.71835908012548,242.8642644129406
4,2,0,1,5.377512794871575,400.65199298701486,230.63236785132588
3,1,1,0,92.99828176615765,197.89930899745036,88.1187805527535
5,0,0,2,71.07736831667975,456.92637649790277,85.97823237552667
6,3,4,1,79.36712853056488,246.04925931573473,114.21116050889086
0,0,0,2,39.9514298046816,234.55124744232077,154.30366492587044
0,1,0,2,8.18239228459683,106.68504933710885,213.93688182995282
5,0,2,2,95.40204523357757,264.0577792023322,189.6496934681909
6,0,3,0,13.779977204399074,384.0693722926871,225.48565960982373
3,0,0,2,81.8027323252778,56.216964412383156,53.99801988019061
3,1,3,0,23.049751756641314,278.7857147873053,189.29346050783994
6,1,4,2,16.61822843234193,125.54664276960631,283.75512784455486
0,0,0,0,17.614113387417664,417.84413414624134,131.28893337573197
5,0,4,1,71.52956618574642,267.8246611320522,154.02851153977699
5,2,4,0,93.91592325551193,69.50242998611589,306.1654187140803
4,0,3,1,38.4670624797434,98.20063189180564,227.3378684911347
5,0,3,2,98.2221723804152,94.13121645785948,199.88057272221442
0,0,0,2,12.451546883362042,472.99247842587187,124.79567257315568
2,0,1,0,36.36681134371731,406.3533630776597,86.49539606008807
3,3,3,0,55.98368028535897,237.12532262061336,175.06064823603037
2,0,1,1,82.35283759812472,428.0793340203518,50.0
1,1,4,1,11.466320614196036,429.1043919676315,144.27162867263337
5,0,0,2,11.531252218200795,121.65907730445171,305.07909772816834
1,0,4,1,79.29855833149475,269.96265848072386,109.85052738847668
5,3,3,1,34.714059709477596,428.61181953169955,173.65001602658793
4,3,4,0,62.232154596668124,52.53738057517441,137.83064169472445
3,1,4,0,80.9164975974397,187.31289835422675,64.18747869015833
0,3,2,1,63.47569195598196,86.62733960355231,73.78650150507467
4,0,2,2,1.6930750257658,455.043565158403,108.02916205350239
4,1,0,0,98.00623153872844,478.0116708988039,50.0
3,3,0,2,91.44751060090049,445.3002108279857,50.0
5,1,2,0,75.87208675067755,77.26896340812206,111.64848803143438
2,1,2,1,15.854708674934914,428.28932514794565,112.44091003359628
1,3,1,0,98.76991927610827,199.867290529403,93.62820500741924
0,0,1,0,92.06160842256455,389.996476628612,50.0
6,2,0,2,31.002533095909136,468.699683756089,359.8845695926478
1,3,4,0,23.429996422372113,115.60461584925338,242.70035220748738
3,1,2,0,19.75438885315586,66.03470970787839,167.89837032783973
3,3,0,2,96.84107886911512,145.9123139115694,96.64169907952761
6,0,2,0,13.086106632466056,408.9296816080403,167.99993786675716
4,1,3,2,49.451956297028445,235.24749732649389,201.89551006423267
5,2,0,2,23.48901659718201,185.52449165056666,387.25744952964493
5,0,2,0,55.352896211613356,85.08849058481518,323.7664986194876
4,1,1,1,57.83066494477291,477.7810111716425,123.98699959576268
5,2,4,2,64.42728659696768,305.37238976647825,246.86823273839454
1,3,0,0,57.41220937740219,362.1201002810347,120.42122454023522
4,1,2,1,53.174273161464136,282.33581939431605,221.11387651252454
1,0,3,0,22.25731112886351,382.27647437876425,108.96410118910549
3,2,0,0,61.57623676730183,148.0970664879664,158.31405586049004
3,1,2,2,77.13707788722239,315.03894564268404,101.6649307597147
2,2,0,0,82.11927583636141,415.89742072753705,107.32197131479411
1,0,4,2,30.555111422321346,70.38654082752588,197.43314474798424
6,0,4,2,86.61779216450523,321.37005618479657,142.99070826987165
3,1,2,2,57.81784816626232,77.66937543569864,228.62493542572773
5,2,4,1,71.48467752101705,356.2830120369209,160.71604557634578
6,2,3,1,75.5192259625745,344.871128658937,284.9786056706266
3,1,3,2,88.67636450419512,153.8589447025954,55.895130992132536
5,1,3,1,16.71367891843364,163.8033230706671,326.738552722917
5,0,4,2,94.09646143463672,146.87835128473617,130.54031260471024
1,0,0,2,62.18395864940193,210.5848189120805,71.4332935548118
5,1,2,2,58.688931742550466,137.56824177059553,305.2461965887198
6,0,2,0,7.298271473095086,346.7961477916878,323.34066153287995
3,0,4,1,76.06696381675556,130.17587721027724,99.1747087111772
1,1,4,2,73.64396421132689,199.94190445663656,83.7860151673189
0,2,4,1,1.0895473025342994,441.5508684989894,213.03424015305006
0,2,0,0,89.19274781260559,473.1875566846367,55.53124530027789
4,3,3,0,35.071671749216584,244.21793476895127,200.30201025567743
5,2,1,2,2.0478461124399328,333.60717069777274,430.95376107126697
3,3,4,1,72.69409439386563,55.34464583368982,78.57369685194931
5,3,3,2,79.2830752100424,321.49285110024795,195.94942324528944
3,2,4,0,20.76820829644568,476.6236443143923,225.66099286990323
4,1,3,0,44.04816892984142,173.45757373491637,214.9138297206862
1,2,2,1,10.520692899301643,357.6965054396639,228.1625075121788
4,2,2,2,75.81755223840145,358.5798956986249,144.34098265344775
2,1,1,1,60.982671544246,310.9254051516634,92.32501423342947
3,0,0,0,99.85251129895927,314.74624750810085,122.34535365619286
3,0,1,2,76.77715701934723,358.92290696672717,50.0
0,1,3,2,39.84702448588554,62.664476470661555,238.85051410407127
5,3,2,0,18.370938544939186,153.01683105987968,294.77012856686605
6,3,2,2,88.8898296251631,498.37933935476275,50.0
6,0,1,0,23.586271297102,361.64441219271663,205.86350040315338
6,2,0,0,97.34026089283562,149.72326553407794,204.21766016768498
1,0,4,2,5.96738603371072,262.4826229855104,235.0630675103336
2,2,2,1,15.266186976349116,214.9302900015075,301.6569130944333
1,0,4,2,63.967067555995406,84.2222165861875,118.06987925428125
5,1,1,1,17.150982298024275,206.0609989046017,288.6480506122688
1,3,2,0,28.259083253753236,303.7737963400191,191.96481702295065
3,0,4,1,67.47630413914187,400.34381678875286,50.0
3,0,2,0,85.59144754320444,389.22721663341946,50.0
2,0,1,0,54.09315806826383,479.47362436907224,62.25889345857367
2,2,1,1,55.813909879201915,234.30048862804318,248.79729543808565
5,3,0,0,73.56887486702045,498.6099001839977,54.84535557268457
6,2,1,2,19.601864530485813,161.8260473760231,387.8473245219622
5,2,0,2,94.31740511585731,146.91961476728412,215.31171162946993
0,3,4,1,97.99402545648044,115.83162622453544,59.80261467456039
0,0,2,2,15.593515131607827,258.2801409460898,230.74194235394765
6,3,4,0,2.7568240835845637,299.6358367243665,291.4615203265999
0,1,1,0,61.16473327375985,263.0105091694415,104.67002208717471
4,2,4,0,24.514801989745127,229.2395256560225,333.84700278473633
3,0,3,2,69.71445504103852,387.9742060460902,50.0
4,2,3,0,63.404837643636505,382.5371893789803,93.70473669972844
6,1,2,0,96.17915038112181,425.2771651758412,80.47722859471673
5,0,2,1,77.58293517147361,191.25614892524328,171.93277432637413
2,2,0,0,91.77578620802471,262.5187838016717,185.5596497669344
5,3,1,1,68.57437323304836,466.99223362905633,101.13015803442786
3,3,3,1,84.62773724729192,457.42695481805237,50.0
0,0,3,2,28.506884047229164,54.44953925761433,202.4008126504264
4,0,2,2,54.11738301381054,276.4373326605346,242.04734416998338
4,2,3,2,44.9029245585937,123.58679387365417,298.1794370039424
4,2,4,0,59.764334666338335,64.44253048681686,272.74043154253627
2,2,1,1,68.9754640977749,317.23666923448695,160.83930478068592
0,0,0,0,84.70711376911369,160.97304365610603,93.63216677964253
2,0,3,0,39.743527238707564,222.77905379753994,179.32302283594004
0,2,0,0,19.527312117922126,123.04393793825541,308.02462226201527
0,2,0,1,9.673295035256036,410.6303911612259,183.75836119604293
5,3,1,0,58.04298636187585,203.1371688190917,284.2057650340056
3,1,1,0,17.375569622982333,99.34889967175924,284.04231134657533
6,2,2,2,26.276403791425405,133.7997242575019,402.82146900126725
6,0,3,1,65.15497829534785,494.8192152652285,50.0
2,2,4,0,84.67579305873446,329.8435524419002,220.6423270085042
3,3,2,1,65.14298121960167,92.40264002339043,112.60589498223746
5,3,0,1,68.6830395751549,281.6659805818874,188.33010564390128
2,0,0,1,77.9044870197432,325.6251700360138,86.00435099121445
6,0,1,0,65.37325001261435,183.0757572282536,148.85016898947066
1,1,2,2,29.49929469839797,54.04743176784401,174.58859542494162
6,1,0,0,96.92459342110902,156.16538929742566,168.7627125395458
0,1,3,2,78.74895686293738,83.26477249059363,50.0
3,1,2,1,68.45883976530838,321.09586501569817,50.527512785571886
3,0,4,1,13.493334296031446,318.55020242375906,223.3691987435431
1,3,0,2,53.614192779694456,280.1889250142063,155.44001387295052
4,0,0,1,18.704716486754947,212.29750588243374,232.35160303118317
4,2,1,2,88.1390998636897,109.15070749169558,184.89062739698326
6,0,3,1,32.3818534558275,313.5163213492044,309.13265015146607
1,0,2,1,21.529829732144613,201.25823991263917,157.88904845764273
1,1,4,0,53.57990655656452,342.0238711785497,160.52999021237315
2,3,1,2,28.421058691906342,77.93531781441624,170.84305068678464
2,0,4,2,96.18331662913197,315.37797145964606,50.0
1,0,3,0,84.36098291374418,77.18539626252237,94.21145079616778
6,3,4,0,84.06791111545809,247.22356214605745,168.52691980730057
1,0,4,2,38.30869131145168,479.5138098923861,73.08508546212903
5,2,2,1,40.12291809806058,418.9446103217352,311.0993764164224
4,3,1,0,21.471436951981225,461.6694021137932,95.8796100613726
1,0,0,2,62.13551549925545,238.7376180036016,99.15187452798489
5,3,3,0,66.07447186605732,104.72875642110029,160.17705316852863
4,0,2,0,22.50972503919886,180.29719538703415,263.0372333440933
4,1,2,0,43.36459247320299,140.69207164445004,235.53578119881735
6,1,2,1,59.71993526591379,137.60825283508402,240.81762346756733
0,0,0,2,0.6285545868591202,113.96449102117525,179.47701639380705
3,1,0,0,14.64265416489,234.64199816325035,203.63101635508227
3,0,4,2,74.76046678843782,52.0701363016933,73.8304426443984
0,2,0,0,12.026562198879953,82.03923251848957,294.5204655229368
6,2,1,0,89.33705221405856,71.72355360229119,298.0310924210791
1,3,1,2,48.54698207857142,409.5396005175764,184.07168271577007
2,2,0,1,63.041602841911846,80.90810879872492,159.97297498391904
4,2,4,1,6.181569384445396,446.40894424599526,232.53592078598322
5,1,4,0,70.11787183542708,441.8238544951748,54.206370740855135
0,0,3,0,60.73087429212754,327.02679922495486,115.36087954157787
0,1,1,1,92.30321707966723,52.22313725223076,50.0
1,0,4,1,79.01671372452203,151.03446581170897,66.87241423414018
1,2,4,1,45.997831351126585,351.4122685572438,212.43707369833575
0,3,2,1,65.6008108470918,422.76605325358895,50.0
3,0,0,0,5.14106069865361,360.5131010398203,146.64772197112384
6,0,4,0,64.86830449042336,369.79581968008546,117.1123383949649
1,1,4,1,20.458337215043855,55.390410261573955,219.77361422506542
2,3,3,2,26.39584682470415,215.02431055771152,204.1909198885102
4,0,3,2,33.68290033152288,165.81592844520503,187.63993020848233
3,0,4,0,89.92221519747274,167.30470707551893,83.4495610513183
3,3,2,1,57.43550703038779,149.7989794014008,125.55462386043746
6,3,4,1,78.10977551241966,252.43911291263888,85.4150029683593
1,0,3,2,48.08674586362257,203.12891019427863,233.6016991369935
0,1,4,1,80.06914635742855,371.90615957936336,50.0
5,3,3,0,77.22756129146127,172.23850883487833,167.58781612639376
2,0,4,2,83.11879560164448,190.79731066816976,50.0
1,3,3,0,16.19829269298243,130.11328832241367,232.32079429586818
1,2,0,0,2.0836826262080943,79.80777593975907,350.3850552764757
6,2,1,0,21.795485466011765,466.5530722681388,290.9851030312458
1,3,1,0,34.36219961271378,101.5289536605162,195.4790728994816
4,2,2,1,14.229757879798422,50.86206778054957,284.98675792634884
0,1,0,1,81.95231220959364,137.04348173363144,86.13376668852214
3,3,0,1,12.006991088802954,161.30217067312753,188.79882082116353
5,3,0,0,99.4165632293534,197.19399924400636,168.24547715494822
4,3,1,0,7.903267573291206,314.9912255932451,160.612122664968
1,1,0,2,37.00620628699755,411.74436971488973,106.42614565694986
2,2,0,1,41.0529113946716,276.7918665588632,241.61553417256405
3,3,3,2,90.49952259723248,130.44132656197897,106.86917423489189
4,0,1,1,9.707749047365743,456.2020266237666,118.89779083302257
6,0,1,1,88.38462997372464,455.62487699100785,56.07442912992373
1,1,0,1,13.291849540135292,263.00309994285135,185.52178809364426
2,2,2,2,29.6210439800037,302.29360638843985,317.69272897602343
2,3,4,1,90.18621784701118,160.2753751641843,124.91671073514127
3,0,0,2,20.450631339912352,113.44702926468986,159.98447244658348
3,0,2,2,58.05315044577366,105.48340986706151,216.1726023764054
5,3,0,2,60.09573106720042,100.28885167384826,215.13752843914153
5,3,1,1,60.813523292314265,151.56638171154938,173.42610312189316
2,2,3,2,45.42669983655592,444.0745841311254,181.80606445531873
2,3,0,0,92.88898266555178,357.4559953121755,50.0
5,1,3,0,62.08897045993515,234.5673739498879,173.20744090631194
4,3,0,2,82.33491604038856,435.14410096366714,50.0
3,0,0,1,12.82164882123883,94.7850836783345,215.40746231116898
2,2,1,0,54.32678415984154,280.2901494007285,316.4566188777799
2,0,2,2,72.71297185132939,398.68695664288634,50.0
3,3,4,0,45.16737280751715,486.65273572618304,136.78376006301175
1,2,4,1,26.85776597754326,79.05814083614607,298.4549003866
4,3,0,0,65.6071116977206,301.146069592783,50.0
4,0,2,0,80.86042521738348,305.05992971212,81.72868289478787
5,2,0,2,18.33838334937381,369.81831284117476,292.60339177272033
0,1,0,0,8.061128846621756,395.05029103995946,95.87196235651749
3,3,4,1,91.66233736781126,464.22850526896207,50.0
1,3,0,1,98.7705809716198,269.4203696294177,103.00136348396663
6,3,1,1,78.9707673968847,344.380711565327,137.6706463672868
3,0,2,2,74.76910091286369,453.16052418438926,50.0
0,1,1,2,73.87135376269276,328.38868244581937,50.0
3,2,4,2,65.76722498755007,487.736163689694,95.70463690311543
1,2,2,2,85.40154152059414,481.348933390682,102.42167455612135
2,0,2,1,73.78323605059232,71.93879477874606,50.0
6,2,0,2,31.82851531164682,366.11500300715846,295.17393728004606
